Sector,Window,Selection,Regression,Scale,Response,Lag,Variable,Target,Goal,Method,Feature,In-AUC,In-Brier,In-LL,Out-AUC,Out-Brier,Out-LL
Fin,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,lasso_day,1,0.0012,0.0201,0.3933,0.266,1.0922
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,none,1,0.0017,0.0241,0.5721,0.2728,1.469
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso,0.9919,0.026,0.1048,0.5826,0.2595,1.1752
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso_company,0.9782,0.0451,0.1682,0.586,0.2616,1.1602
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso_day,0.9698,0.0486,0.1779,0.6245,0.2677,1.268
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,none,1,0.0014,0.0253,0.5692,0.2912,1.5572
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso,0.9947,0.0305,0.1235,0.581,0.2958,1.322
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.9871,0.0528,0.1964,0.5884,0.296,1.2962
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.9781,0.0626,0.2173,0.6041,0.3119,1.4424
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,none,1,0.0002,0.009,0.5675,0.2544,0.9771
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso,1,0.0003,0.0108,0.5096,0.2589,1.0432
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0.0003,0.0111,0.6162,0.2441,0.9269
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0.0003,0.0117,0.6118,0.245,0.8938
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,none,1,0.0015,0.0223,0.6346,0.2732,1.5821
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso,0.9852,0.0324,0.1266,0.6136,0.296,1.5968
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso_company,0.9757,0.0439,0.1667,0.5835,0.2943,1.7607
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso_day,0.963,0.0525,0.1875,0.5185,0.3188,2.1731
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,none,1,0.0013,0.0234,0.6347,0.288,1.6797
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso,0.9882,0.0405,0.1511,0.6079,0.3348,1.7292
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.9838,0.0525,0.1967,0.5908,0.3274,1.965
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.9707,0.0665,0.2296,0.5083,0.3729,2.5771
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,none,1,0.0002,0.009,0.54,0.2601,0.9506
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso,1,0.0003,0.0113,0.5736,0.2907,1.1389
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0.0003,0.0115,0.6262,0.2755,1.0627
Fin,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0.0003,0.0115,0.5876,0.2712,1.0297
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,none,0.8879,0.1094,0.3588,0.5966,0.2253,0.7148
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso,0.8879,0.1094,0.3588,0.5966,0.2253,0.7148
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso_company,0.8879,0.1094,0.3588,0.5966,0.2253,0.7148
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso_day,0.8879,0.1094,0.3588,0.5966,0.2253,0.7148
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,none,0.9181,0.1362,0.4396,0.5706,0.2859,0.9037
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso,0.9181,0.1362,0.4396,0.5706,0.2859,0.9037
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso_company,0.9181,0.1362,0.4396,0.5706,0.2859,0.9037
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso_day,0.9181,0.1362,0.4396,0.5706,0.2859,0.9037
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,none,1,0.0013,0.0171,0.3722,0.2831,1.0892
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso,1,0.0013,0.0171,0.3722,0.2831,1.0892
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso_company,1,0.0013,0.0171,0.3722,0.2831,1.0892
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso_day,1,0.0013,0.0171,0.3722,0.2831,1.0892
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,none,0.8795,0.1141,0.3677,0.5992,0.2488,0.8732
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso,0.8795,0.1141,0.3677,0.5992,0.2488,0.8732
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso_company,0.8795,0.1141,0.3677,0.5992,0.2488,0.8732
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso_day,0.8795,0.1141,0.3677,0.5992,0.2488,0.8732
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,none,0.902,0.1421,0.454,0.5852,0.313,1.1241
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso,0.902,0.1421,0.454,0.5852,0.313,1.1241
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso_company,0.902,0.1421,0.454,0.5852,0.313,1.1241
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso_day,0.902,0.1421,0.454,0.5852,0.313,1.1241
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,none,1,0.0009,0.0164,0.3849,0.2868,1.1196
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso,1,0.0009,0.0164,0.3849,0.2868,1.1196
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso_company,1,0.0009,0.0164,0.3849,0.2868,1.1196
Fin,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso_day,1,0.0009,0.0164,0.3849,0.2868,1.1196
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,none,1,0.0001,0.0062,0.6638,0.2721,1.6959
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso,0.9968,0.0205,0.0825,0.6031,0.2867,1.5762
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso_company,0.9999,0.0091,0.0556,0.6423,0.3262,2.5041
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso_day,0.9991,0.0112,0.0592,0.606,0.2551,1.4717
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,none,1,0.0001,0.0065,0.6634,0.285,1.7598
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso,0.9978,0.022,0.094,0.5898,0.314,1.7258
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso_company,1,0.009,0.0598,0.6404,0.351,2.706
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso_day,0.9995,0.0116,0.0655,0.5982,0.2791,1.5794
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,none,1,0.0001,0.0089,0.6297,0.2696,1.0508
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,lasso,1,0.0002,0.0103,0.5372,0.2967,1.2551
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0.0002,0.0096,0.6119,0.2912,1.2041
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0.0002,0.0096,0.678,0.2509,0.9664
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,logistic,none,1,0.0001,0.0062,0.6671,0.2906,2.1725
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,logistic,lasso,0.9874,0.0273,0.1096,0.619,0.3392,2.4904
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,logistic,lasso_company,1,0.0042,0.0345,0.5708,0.3346,3.1037
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,logistic,lasso_day,0.9996,0.0144,0.0713,0.629,0.309,2.2297
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,asym logistic,none,1,0.0001,0.0064,0.6666,0.3061,2.2554
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,asym logistic,lasso,0.9915,0.0335,0.1292,0.5974,0.3741,2.6653
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,asym logistic,lasso_company,1,0.0036,0.0361,0.5726,0.3532,3.2718
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.9999,0.0147,0.0784,0.6161,0.3326,2.4643
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,xgboost,none,1,0.0001,0.0089,0.5803,0.2922,1.0726
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,xgboost,lasso,1,0.0003,0.0106,0.572,0.3376,1.4621
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0.0002,0.009,0.5498,0.305,1.2268
Fin,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0.0002,0.0099,0.5706,0.2959,1.1548
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,logistic,none,0.75,0.139,0.4423,0.6446,0.1942,0.5871
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,logistic,lasso,0.75,0.139,0.4423,0.6446,0.1942,0.5871
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,logistic,lasso_company,0.75,0.139,0.4423,0.6446,0.1942,0.5871
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,logistic,lasso_day,0.75,0.139,0.4423,0.6446,0.1942,0.5871
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,asym logistic,none,0.7689,0.193,0.5726,0.622,0.2714,0.797
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,asym logistic,lasso,0.7689,0.193,0.5726,0.622,0.2714,0.797
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,asym logistic,lasso_company,0.7689,0.193,0.5726,0.622,0.2714,0.797
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,asym logistic,lasso_day,0.7689,0.193,0.5726,0.622,0.2714,0.797
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,xgboost,none,1,0.0019,0.0213,0.3596,0.2939,1.1418
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,xgboost,lasso,1,0.0019,0.0213,0.3596,0.2939,1.1418
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,xgboost,lasso_company,1,0.0019,0.0213,0.3596,0.2939,1.1418
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,xgboost,lasso_day,1,0.0019,0.0213,0.3596,0.2939,1.1418
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,logistic,none,0.7658,0.1376,0.4369,0.6691,0.2078,0.6308
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,logistic,lasso,0.7658,0.1376,0.4369,0.6691,0.2078,0.6308
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,logistic,lasso_company,0.7658,0.1376,0.4369,0.6691,0.2078,0.6308
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,logistic,lasso_day,0.7658,0.1376,0.4369,0.6691,0.2078,0.6308
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,asym logistic,none,0.7817,0.1895,0.5641,0.6529,0.2864,0.86
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,asym logistic,lasso,0.7817,0.1895,0.5641,0.6529,0.2864,0.86
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,asym logistic,lasso_company,0.7817,0.1895,0.5641,0.6529,0.2864,0.86
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,asym logistic,lasso_day,0.7817,0.1895,0.5641,0.6529,0.2864,0.86
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,xgboost,none,1,0.0012,0.0201,0.3933,0.266,1.0922
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,xgboost,lasso,1,0.0012,0.0201,0.3933,0.266,1.0922
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,xgboost,lasso_company,1,0.0012,0.0201,0.3933,0.266,1.0922
Fin,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,xgboost,lasso_day,1,0.0012,0.0201,0.3933,0.266,1.0922
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,logistic,none,1,0.0017,0.0241,0.5721,0.2728,1.469
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,logistic,lasso,0.9919,0.026,0.1048,0.5826,0.2595,1.1752
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,logistic,lasso_company,0.9782,0.0451,0.1682,0.586,0.2616,1.1602
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,logistic,lasso_day,0.9698,0.0486,0.1779,0.6245,0.2677,1.268
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,asym logistic,none,1,0.0014,0.0253,0.5692,0.2912,1.5572
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso,0.9947,0.0305,0.1235,0.581,0.2958,1.322
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.9871,0.0528,0.1964,0.5884,0.296,1.2962
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.9781,0.0626,0.2173,0.6041,0.3119,1.4424
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,xgboost,none,1,0.0002,0.009,0.5675,0.2544,0.9771
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso,1,0.0003,0.0108,0.5096,0.2589,1.0432
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0.0003,0.0111,0.6162,0.2441,0.9269
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0.0003,0.0117,0.6118,0.245,0.8938
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,logistic,none,1,0.0015,0.0223,0.6346,0.2732,1.5821
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,logistic,lasso,0.9852,0.0324,0.1266,0.6136,0.296,1.5968
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,logistic,lasso_company,0.9757,0.0439,0.1667,0.5835,0.2943,1.7607
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,logistic,lasso_day,0.963,0.0525,0.1875,0.5185,0.3188,2.1731
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,asym logistic,none,1,0.0013,0.0234,0.6347,0.288,1.6797
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso,0.9882,0.0405,0.1511,0.6079,0.3348,1.7292
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.9838,0.0525,0.1967,0.5908,0.3274,1.965
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.9707,0.0665,0.2296,0.5083,0.3729,2.5771
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,xgboost,none,1,0.0002,0.009,0.54,0.2601,0.9506
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso,1,0.0003,0.0113,0.5736,0.2907,1.1389
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0.0003,0.0115,0.6262,0.2755,1.0627
Fin,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0.0003,0.0115,0.5876,0.2712,1.0297
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,logistic,none,0.8879,0.1094,0.3588,0.5966,0.2253,0.7148
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,logistic,lasso,0.8879,0.1094,0.3588,0.5966,0.2253,0.7148
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,logistic,lasso_company,0.8879,0.1094,0.3588,0.5966,0.2253,0.7148
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,logistic,lasso_day,0.8879,0.1094,0.3588,0.5966,0.2253,0.7148
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,asym logistic,none,0.9181,0.1362,0.4396,0.5706,0.2859,0.9037
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,asym logistic,lasso,0.9181,0.1362,0.4396,0.5706,0.2859,0.9037
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,asym logistic,lasso_company,0.9181,0.1362,0.4396,0.5706,0.2859,0.9037
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,asym logistic,lasso_day,0.9181,0.1362,0.4396,0.5706,0.2859,0.9037
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,xgboost,none,1,0.0013,0.0171,0.3722,0.2831,1.0892
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,xgboost,lasso,1,0.0013,0.0171,0.3722,0.2831,1.0892
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,xgboost,lasso_company,1,0.0013,0.0171,0.3722,0.2831,1.0892
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,xgboost,lasso_day,1,0.0013,0.0171,0.3722,0.2831,1.0892
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,logistic,none,0.8795,0.1141,0.3677,0.5992,0.2488,0.8732
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,logistic,lasso,0.8795,0.1141,0.3677,0.5992,0.2488,0.8732
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,logistic,lasso_company,0.8795,0.1141,0.3677,0.5992,0.2488,0.8732
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,logistic,lasso_day,0.8795,0.1141,0.3677,0.5992,0.2488,0.8732
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,asym logistic,none,0.902,0.1421,0.454,0.5852,0.313,1.1241
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,asym logistic,lasso,0.902,0.1421,0.454,0.5852,0.313,1.1241
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,asym logistic,lasso_company,0.902,0.1421,0.454,0.5852,0.313,1.1241
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,asym logistic,lasso_day,0.902,0.1421,0.454,0.5852,0.313,1.1241
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,xgboost,none,1,0.0009,0.0164,0.3849,0.2868,1.1196
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,xgboost,lasso,1,0.0009,0.0164,0.3849,0.2868,1.1196
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,xgboost,lasso_company,1,0.0009,0.0164,0.3849,0.2868,1.1196
Fin,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,predict,xgboost,lasso_day,1,0.0009,0.0164,0.3849,0.2868,1.1196
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,logistic,none,1,0.0001,0.0062,0.6638,0.2721,1.6959
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,logistic,lasso,0.9968,0.0205,0.0825,0.6031,0.2867,1.5762
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,logistic,lasso_company,0.9999,0.0091,0.0556,0.6423,0.3262,2.5041
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,logistic,lasso_day,0.9991,0.0112,0.0592,0.606,0.2551,1.4717
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,asym logistic,none,1,0.0001,0.0065,0.6634,0.285,1.7598
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso,0.9978,0.022,0.094,0.5898,0.314,1.7258
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso_company,1,0.009,0.0598,0.6404,0.351,2.706
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso_day,0.9995,0.0116,0.0655,0.5982,0.2791,1.5794
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,xgboost,none,1,0.0001,0.0089,0.6297,0.2696,1.0508
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso,1,0.0002,0.0103,0.5372,0.2967,1.2551
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0.0002,0.0096,0.6119,0.2912,1.2041
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0.0002,0.0096,0.678,0.2509,0.9664
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,logistic,none,1,0.0001,0.0062,0.6671,0.2906,2.1725
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,logistic,lasso,0.9874,0.0273,0.1096,0.619,0.3392,2.4904
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,logistic,lasso_company,1,0.0042,0.0345,0.5708,0.3346,3.1037
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,logistic,lasso_day,0.9996,0.0144,0.0713,0.629,0.309,2.2297
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,asym logistic,none,1,0.0001,0.0064,0.6666,0.3061,2.2554
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso,0.9915,0.0335,0.1292,0.5974,0.3741,2.6653
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso_company,1,0.0036,0.0361,0.5726,0.3532,3.2718
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.9999,0.0147,0.0784,0.6161,0.3326,2.4643
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,xgboost,none,1,0.0001,0.0089,0.5803,0.2922,1.0726
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso,1,0.0003,0.0106,0.572,0.3376,1.4621
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0.0002,0.009,0.5498,0.305,1.2268
Fin,126,dynamic,quantile,monthly,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0.0002,0.0099,0.5706,0.2959,1.1548
Fin,126,dynamic,quantile,monthly,SI,21,frm,recession,explain,logistic,none,0.8589,0.0927,0.3076,0.7926,0.1528,0.4957
Fin,126,dynamic,quantile,monthly,SI,21,frm,recession,explain,logistic,lasso,0.8589,0.0927,0.3076,0.7926,0.1528,0.4957
Fin,126,dynamic,quantile,monthly,SI,21,frm,recession,explain,logistic,lasso_company,0.8589,0.0927,0.3076,0.7926,0.1528,0.4957
Fin,126,dynamic,quantile,monthly,SI,21,frm,recession,explain,logistic,lasso_day,0.8589,0.0927,0.3076,0.7926,0.1528,0.4957
