,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,solana,tron,staked-ether,dogecoin
2025-08-31 01:00:00,2175067681300.113,536862428326.951,167618060564.93558,120129149370.00302,168983902271.407,71530911797.12852,110766769542.33412,32244010486.09018,38770736199.857155,32842249391.95023
2025-08-31 02:00:00,2179409664398.0552,538118239459.6487,167621355600.72086,120080196586.18268,170034054310.01907,71536989945.93323,111548790188.19252,32258641028.714924,38936600457.5615,32992117927.092014
2025-08-31 03:00:00,2174833148150.963,537053796099.6226,167621567512.6152,120037862989.16647,169416178252.97937,71537034453.90523,110962595525.81291,32233873791.94151,38900653564.82549,32984812433.49319
2025-08-31 04:00:00,2174158705533.405,541258207412.8572,167612624790.76358,120185062642.3967,169560135160.92957,71537578505.77386,111057189581.9517,32267423263.241432,39164552454.957344,33257819613.18793
2025-08-31 05:00:00,2166272449918.6775,538869835761.0875,167616211055.06433,119655975883.3557,169291065078.12448,71537220430.39418,110412298642.04901,32303328708.173595,39023534703.0621,32985267388.27671
2025-08-31 06:00:00,2165634093160.6094,538038640948.71094,167612717631.66394,119705599072.83553,168722805889.67258,71537064843.468,110507257179.34784,32353407769.949337,38992683218.68708,32925459309.60832
2025-08-31 07:00:00,2164944861740.5005,535355002726.38904,167609094124.52805,119505035831.82939,168043819686.74026,71536934117.29254,109856938435.78102,32307302918.034523,38797145763.557335,32781350775.285824
2025-08-31 08:00:00,2164506878829.7854,537360655359.2647,167622108560.77863,119528323292.9276,168325710890.68515,71522825736.93158,110098346197.02017,32360869278.190723,38924799850.80485,32854469402.76305
2025-08-31 09:00:00,2170290106462.9995,539169773554.11896,167618936738.95544,119770180979.34212,168976455369.96625,71522344731.27733,111030826366.44398,32404506816.71219,39079178333.5571,33016379362.95776
2025-08-31 10:00:00,2161268607402.0042,539300417934.9796,167620406141.8476,119722965800.43701,168599338949.45334,71522481633.20238,110571580278.05508,32389132210.167538,39120013364.64305,32844684790.901737
2025-08-31 11:00:00,2162288769846.1343,537948958580.86414,167625715077.02173,119491229488.4246,167800580861.94324,71518461339.59784,110091744190.83284,32342208951.531517,38974444712.67284,32686217682.29622
2025-08-31 12:00:00,2158713195780.6936,540434643459.7182,167623906483.0936,119694682504.9212,167979725400.8895,71519512427.00485,110008548025.31084,32437990295.149475,39139673317.686104,32830738590.8779
2025-08-31 13:00:00,2157306198913.0625,540535863627.2938,168038686526.88992,119726995121.1251,167494690867.57678,71508955378.8377,109925528725.30016,32484500938.126614,39140831110.31946,32819847786.416096
2025-08-31 14:00:00,2157654799347.7905,539295208109.7974,168038675387.07944,119747701258.67488,167127752730.30246,71510664183.96414,109342582925.0424,32497780135.689407,39112842616.82811,32770695173.394928
2025-08-31 15:00:00,2159588949571.4836,538043394073.51385,168031866422.41272,119677219209.38443,167275656547.23157,71510454015.05861,110124458291.84982,32437830539.295876,38825287984.78136,32724034121.350346
2025-08-31 16:00:00,2166859189294.9868,541619979506.78595,168034674938.40994,119921771034.51755,167885553918.91434,71510506978.10507,110556328541.91934,32493936461.967873,39091855694.33846,32912221495.33356
2025-08-31 17:00:00,2168905950554.3179,539929503870.4537,168031405123.9605,120515420929.58571,167299992602.37592,71549706898.80847,110698476781.14511,32435257902.859318,38927959902.0195,32861597655.29482
2025-08-31 18:00:00,2169974708911.6484,540717006849.60815,168034056080.5268,120429244420.85706,167071102541.3385,71548845658.98964,110859207440.94678,32469205227.18335,38955788965.24855,32821568316.958103
2025-08-31 19:00:00,2173651127198.8533,541719208571.5111,168028669878.64322,120438861211.37814,167723202737.4738,71546615168.46066,111112997284.27382,32399664737.897633,39029319929.27791,32927259274.771637
2025-08-31 20:00:00,2169717255358.761,538624977773.0821,168030526812.0319,120425083771.2869,166912349645.38916,71539750938.14932,110703249241.35573,32427645471.387234,38810877167.540375,32804137911.577007
2025-08-31 21:00:00,2171640748681.908,537822666359.85016,168033041442.87674,120548034673.93768,166983225124.5521,71546321035.32738,110689981068.70403,32411261889.868607,38792003315.69119,32815078985.35474
2025-08-31 22:00:00,2171628568025.635,539728638872.1715,168035451951.422,120731777619.4192,167364891833.9703,71545199070.20862,110999358727.47964,32415160793.139095,38950596117.4045,32843409523.293587
2025-08-31 23:00:00,2168035106372.9802,535604529124.3629,168031170793.47604,120171857192.33858,166698614480.7936,71546416274.1901,110231921065.24951,32378124902.799595,38685838096.405815,32567834300.25204
2025-09-01 00:00:00,2155694976689.5986,529740073153.04834,168033937030.53226,119395441256.787,165199510162.63672,71549491496.40121,108641493698.23297,32256431725.30664,38247619462.89723,32224320280.031105
2025-09-01 01:00:00,2155731734094.8604,530790721711.13184,168025733496.54095,119758587810.6082,164489105938.22015,71547156652.85728,108554451992.9076,32219879895.851578,38347813250.93803,32108393838.095917
2025-09-01 02:00:00,2152893869000.5337,532948224567.52734,168033263079.20718,120106362605.56186,164614424866.8397,71546952148.15811,108766218729.97884,32211890167.793385,38474054494.13318,32054432053.67969
2025-09-01 03:00:00,2142970201319.866,528788348686.54315,168038815817.58453,119130005602.7104,162531092965.95807,71539563923.99368,106841197448.5947,31997692425.147156,38195451068.06439,31610748931.007362
2025-09-01 04:00:00,2144136165839.8613,531703853254.4763,168033784629.5851,119107530695.10532,163084112345.37415,71539530010.12875,107389962922.90822,31988652485.526535,38281364493.61524,31715873451.47701
2025-09-01 05:00:00,2137715038703.0693,528558935129.4767,168031292473.88412,118487332559.36589,161609877370.66284,71540008961.86331,106710335413.80904,31935043730.55528,38192274827.68734,31525133403.21415
2025-09-01 06:00:00,2148376377723.9739,530785013275.3546,168030883564.68372,118872786412.34984,162558050537.09042,71538443629.90826,107337684516.21263,31966766047.431934,38331117187.88137,31697329852.338257
2025-09-01 07:00:00,2152065189915.2236,531176762237.88464,168028797358.17,118936818713.20827,162822515247.78424,71537079634.16066,107665435660.85696,31994058292.203457,38355864086.96573,31835330804.34206
2025-09-01 08:00:00,2176492006900.8755,537415791154.4837,168027138952.06976,120382726879.69159,165727108266.6654,71537981160.7886,109327762216.1718,32180824989.74647,38830071961.476036,32770034571.07063
2025-09-01 09:00:00,2181870456289.2344,540171608015.8133,168030197482.78967,120430071363.11658,167434235989.71515,71538354747.02585,109848423485.66757,32285362950.482872,38999582789.82181,32939837736.669983
2025-09-01 10:00:00,2182121441331.901,537077453440.35913,168027027647.1177,119762057905.10574,167351748001.60846,71540381854.62576,109189160974.84453,32263171469.106197,38798352560.47216,32878235554.996647
2025-09-01 11:00:00,2159040708633.5928,530923314504.1697,168011642504.18353,118750022403.45398,165520738108.07098,71545983910.93184,107612215281.23753,32025580357.15483,38331058140.99872,32559247817.336227
2025-09-01 12:00:00,2165599672073.7397,530459871554.67206,168017785526.03342,118706747923.07637,164729456598.22128,71597138701.46896,107685591990.65538,31973689327.82319,38307861159.165146,32547102795.591938
2025-09-01 13:00:00,2171384171236.5955,531586547502.34875,168016647881.92535,118639074167.08147,164823200281.04562,71581587918.2025,107988832200.97258,31992794404.45391,38357732310.78612,32572048419.355442
2025-09-01 14:00:00,2170895056698.4014,528821063789.0885,168026817185.16394,118550341301.34822,164171722828.1411,71586954052.45781,108001920023.0049,31962233253.945377,38055041892.878265,32347622598.746746
2025-09-01 15:00:00,2169003911997.548,529547781116.8431,168044185307.29938,118484087913.7405,164184840087.3275,71574410353.72362,107957894815.58963,32068481661.853104,38090863779.652054,32445437966.49217
2025-09-01 16:00:00,2164398301560.2896,526022060357.8557,168044284872.7887,117842711711.16034,164101193882.44104,71567798263.47491,107210286882.78458,31981630337.44514,37811325655.88513,32142057867.28167
2025-09-01 17:00:00,2168164224101.5537,526206312138.6451,168045358084.2225,117919841132.69783,163404387286.58176,71522827972.73802,107257314556.3966,31970869421.85706,37801825013.13124,31872235931.05387
2025-09-01 18:00:00,2168607298427.0737,522155190069.8454,168053519870.95605,117537674650.80496,162160651403.57043,71522691544.43587,107228515034.4795,31755614245.05762,37519968044.00261,31778361660.51543
2025-09-01 19:00:00,2175276792174.6165,524806451704.74243,168027630672.65924,117897556284.78978,163918369921.17902,71510807715.36086,107774952900.91222,31860741419.59334,37721381612.12404,32082744121.50082
2025-09-01 20:00:00,2174725893045.4773,526597757542.3268,168036011421.89044,118147678556.81908,164738728886.92307,71513603146.58601,108077453601.04134,31941430215.600178,37857888498.68476,31993639203.32422
2025-09-01 21:00:00,2166811645315.5342,517474537784.45386,168037042423.38272,117584102775.85927,164193473861.50345,71513256635.897,106634787539.5687,31797904240.710663,37192107638.90865,31473521735.10632
2025-09-01 22:00:00,2142561599960.66,512508323164.56323,168042141352.2065,117345706628.74776,161997718061.89,71503544288.99226,105592724082.25531,31639647907.813896,36922473804.39966,31097324244.94391
2025-09-01 23:00:00,2158880764122.315,517513218000.95874,168046494409.8118,117505736668.19275,162853012037.39893,71500983635.48233,105728857953.47076,31759880707.714027,37143524514.37075,31330469383.37723
2025-09-02 00:00:00,2175226267318.8748,520399630040.199,168037074850.20016,117720929964.903,163730831596.42142,71513530485.20557,106497476921.76358,31912675379.485,37404543052.47451,31677339106.6562
2025-09-02 01:00:00,2169771323824.0874,518892255706.15564,168041630424.3652,117607566489.59451,164148224739.50558,71505808535.1848,106859545150.05066,31901945974.642532,37301492317.87152,31667730787.348484
2025-09-02 02:00:00,2179419708722.1797,522780412568.4365,168036244389.04242,118290323128.41275,164876230069.0727,71523559048.15782,108004162760.81018,31971439722.795425,37570996324.836685,31879784435.614475
2025-09-02 03:00:00,2185829638163.5989,523917671004.3016,168035059791.7012,118598415583.10004,165429741604.91272,71540126082.62291,108600190278.07803,32032751671.057007,37657010559.32519,31877920621.87195
2025-09-02 04:00:00,2199049635845.2725,527794342028.8065,168042836108.9941,118631979460.86554,166461725719.99863,71539285706.12708,109315815750.13084,32112698008.612446,37894273830.01488,32159128245.15752
2025-09-02 05:00:00,2194868742311.615,529129330592.5511,168032463884.4092,118737910436.0692,166555907823.4614,71585021143.02815,109607357420.01474,32098830735.033386,38075293296.809586,32211778927.687565
2025-09-02 06:00:00,2195049921718.4666,529190087993.8236,168039701269.5398,118618247365.81003,167204601815.04218,71585761123.49162,109963822637.7764,32105016520.50232,38068949942.07705,32278094407.194763
2025-09-02 07:00:00,2198600420755.7793,532222258899.8951,168041922831.07507,118900259488.62988,166683431419.83157,71582908377.47174,110429796368.61873,32201311799.98569,38301734734.6278,32310527412.643986
2025-09-02 08:00:00,2193984617483.5286,528065415301.85974,168042923525.2271,118962776695.6636,166054941142.2432,71585895760.3218,109299163774.1616,32085630894.50654,37975689419.327774,31972330760.016678
2025-09-02 09:00:00,2202163512663.559,531094630527.99164,168067219338.79462,119105246869.16312,167008226979.6217,71585852480.05472,110113641007.72307,32152459946.592953,38207600104.3324,32209678493.256325
2025-09-02 10:00:00,2196816670342.173,530349999342.6158,168062361579.05652,118814732861.11221,166945149585.85226,71585651911.349,110341499153.67749,32132139980.623367,38159496674.476845,32139099055.842796
2025-09-02 11:00:00,2194133593623.0369,529653253848.6331,168059852003.9858,118478547112.56535,167141209202.31165,71584841413.52992,110137936007.63708,32130899533.557358,38122777976.70066,32136870934.86168
2025-09-02 12:00:00,2185680333538.8562,525621929350.8297,168049775450.46768,118136926612.667,166504143275.76788,71585929231.79256,109256771999.34645,32041320355.342285,37818629976.38937,31919089140.007793
2025-09-02 13:00:00,2163604334862.2593,516433175729.8108,168027672662.2652,117287612493.26617,164785863607.5353,71759208639.53145,107071172155.1651,31789217083.806847,37158929635.668076,31236003511.027256
2025-09-02 14:00:00,2212501551298.0596,529141019709.9469,168041027338.70874,118369501855.79208,167775593767.56604,71759049539.64407,109907287319.34012,32102611955.39046,37946424413.34687,32061322395.853104
2025-09-02 15:00:00,2217139171947.7993,525507480723.9519,168043299254.18423,118373979185.36862,168483119256.22037,71768342996.5701,110297383472.12454,32099491509.14511,37706504546.14258,32042214102.498074
2025-09-02 16:00:00,2204821561737.767,518165350619.606,168033028823.4607,117859875384.24913,166231329190.49954,71765546732.83751,108960001374.72183,31890165498.33179,37315590840.4748,31599000419.560566
2025-09-02 17:00:00,2203458184031.72,518130980204.58344,168039021891.9739,118034399577.029,166240145948.18094,71788872583.203,108770333165.0693,31915629807.569763,37232849285.326004,31960933599.466583
2025-09-02 18:00:00,2208556379751.546,521756708319.503,168044133935.65247,118324157423.96223,166657314439.22488,71784589583.98091,110750223331.32182,31935579945.437923,37499527652.11186,32003279896.93733
2025-09-02 19:00:00,2204820097110.308,519337494487.40826,168033482725.38135,118353622712.40929,167161947310.0331,71789632002.59467,111375971924.51515,31904324433.78199,37412415569.71234,31968717170.76142
2025-09-02 20:00:00,2204097457897.592,516396366981.3695,168036745435.7624,118269388292.43973,167766897368.81775,71982149430.10858,111164641390.69154,31872999011.58453,37118472681.03448,31810467185.735233
2025-09-02 21:00:00,2216882822427.5845,520304611863.08496,168033001789.53915,118526818458.88022,169134474208.34378,71968547234.20775,112085905270.13196,31986257181.529022,37393483300.552216,32211571204.514572
2025-09-02 22:00:00,2214892210735.3784,522403107532.0598,168047964717.1406,118775336774.16113,169098308628.53308,72128288968.32027,112281867429.72958,31997108734.76111,37582521771.73398,32386128354.28732
2025-09-02 23:00:00,2215028845461.464,522276324745.4345,168040681199.04562,118584966453.79129,169416767928.79608,72192329531.84737,112784667757.70874,31992669875.530365,37558651247.98694,32351486508.16003
